token	subject	gender	language	session	word	vowel	f0	logf0	f1	logf1	f2	logf2	f3	logf3	fronting1	fronting2	height	group	heightMel	frontingMel
rec_s2_F_P37_oO101	P37	F	Spanish	s2	coma	closed	89	1.9502	634	2.8018	1008	3.0036	2126	3.3275	0.2018	0.3239	0.8516	G2	339.2	151.0
rec_s2_F_P37_oO103	P37	F	Spanish	s2	nota	closed	170	2.2316	746	2.8730	1354	3.1315	2277	3.3574	0.2586	0.2259	0.6413	G2	323.3	211.6
rec_s2_F_P37_oO111	P37	F	Spanish	s2	sopa	closed	167	2.2230	542	2.7341	1208	3.0821	2457	3.3905	0.3480	0.3084	0.5111	G2	231.4	261.9
rec_s2_F_P37_oO12	P37	F	Spanish	s2	fobia	closed	192	2.2825	554	2.7438	1078	3.0327	2313	3.3641	0.2890	0.3314	0.4612	G2	218.5	213.6
rec_s2_F_P37_oO122	P37	F	Spanish	s2	botas	closed	179	2.2530	592	2.7721	1125	3.0510	2276	3.3571	0.2789	0.3061	0.5191	G2	246.9	210.7
rec_s2_F_P37_oO126	P37	F	Spanish	s2	botas	closed	172	2.2359	607	2.7831	1200	3.0790	2361	3.3732	0.2960	0.2942	0.5471	G2	259.4	227.6
rec_s2_F_P37_oO127	P37	F	Spanish	s2	cosa	closed	164	2.2147	560	2.7483	1129	3.0527	1993	3.2995	0.3044	0.2468	0.5336	G2	242.7	227.6
rec_s2_F_P37_oO129	P37	F	Spanish	s2	coma	closed	87	1.9395	772	2.8877	931	2.9690	1634	3.2133	0.0813	0.2444	0.9482	G2	401.6	62.5
rec_s2_F_P37_oO134	P37	F	Spanish	s2	destroza	closed	200	2.3012	609	2.7846	1378	3.1393	2325	3.3664	0.3547	0.2271	0.4834	G2	239.4	279.9
rec_s2_F_P37_oO138	P37	F	Spanish	s2	destroza	closed	194	2.2878	585	2.7672	1395	3.1446	2247	3.3516	0.3774	0.2069	0.4794	G2	232.3	296.2
rec_s2_F_P37_oO14	P37	F	Spanish	s2	pelota	closed	162	2.2100	557	2.7462	1465	3.1659	2512	3.4000	0.4197	0.2341	0.5362	G2	242.7	329.4
rec_s2_F_P37_oO145	P37	F	Spanish	s2	cosa	closed	88	1.9439	537	2.7299	1104	3.0428	1921	3.2834	0.3129	0.2406	0.7860	G2	293.1	230.9
rec_s2_F_P37_oO146	P37	F	Spanish	s2	pomo	closed	176	2.2457	634	2.8020	999	2.9996	2196	3.3416	0.1975	0.3421	0.5563	G2	269.0	147.8
rec_s2_F_P37_oO148	P37	F	Spanish	s2	capota	closed	82	1.9134	517	2.7135	1084	3.0352	2266	3.3552	0.3216	0.3200	0.8001	G2	288.0	234.4
rec_s2_F_P37_oO32	P37	F	Spanish	s2	fobia	closed	92	1.9624	554	2.7435	1066	3.0277	2347	3.3705	0.2842	0.3428	0.7811	G2	298.2	209.6
rec_s2_F_P37_oO34	P37	F	Spanish	s2	pomo	closed	87	1.9389	683	2.8343	987	2.9941	2169	3.3363	0.1598	0.3421	0.8955	G2	363.2	121.2
rec_s2_F_P37_oO35	P37	F	Spanish	s2	copa	closed	88	1.9452	510	2.7073	957	2.9807	2198	3.3420	0.2734	0.3613	0.7621	G2	279.2	193.5
rec_s2_F_P37_oO38	P37	F	Spanish	s2	toma	closed	188	2.2741	706	2.8489	1246	3.0957	2413	3.3825	0.2467	0.2869	0.5748	G2	292.5	196.7
rec_s2_F_P37_oO41	P37	F	Spanish	s2	nota	closed	84	1.9258	725	2.8602	1311	3.1175	2285	3.3590	0.2573	0.2414	0.9344	G2	384.3	208.0
rec_s2_F_P37_oO42	P37	F	Spanish	s2	capota	closed	183	2.2629	582	2.7648	1150	3.0605	2386	3.3778	0.2958	0.3172	0.5018	G2	239.0	223.7
rec_s2_F_P37_oO43	P37	F	Spanish	s2	sola	closed	182	2.2598	580	2.7632	1346	3.1291	2401	3.3805	0.3659	0.2513	0.5034	G2	238.8	284.6
rec_s2_F_P37_oO47	P37	F	Spanish	s2	cosa	closed	91	1.9580	530	2.7239	1176	3.0703	2172	3.3369	0.3464	0.2666	0.7658	G2	286.9	257.9
rec_s2_F_P37_oO48	P37	F	Spanish	s2	fobia	closed	183	2.2627	571	2.7570	1077	3.0323	2376	3.3758	0.2753	0.3435	0.4943	G2	233.7	204.9
rec_s2_F_P37_oO58	P37	F	Spanish	s2	capota	closed	86	1.9343	528	2.7230	1135	3.0551	2123	3.3269	0.3321	0.2718	0.7887	G2	290.2	245.7
rec_s2_F_P37_oO62	P37	F	Spanish	s2	toma	closed	174	2.2402	676	2.8298	1187	3.0746	2403	3.3808	0.2448	0.3062	0.5896	G2	289.7	191.6
rec_s2_F_P37_oO66	P37	F	Spanish	s2	copa	closed	188	2.2752	499	2.6983	944	2.9749	2220	3.3463	0.2766	0.3714	0.4231	G2	193.4	194.5
rec_s2_F_P37_oO72	P37	F	Spanish	s2	pelota	closed	165	2.2182	597	2.7756	1498	3.1756	2539	3.4046	0.4000	0.2290	0.5574	G2	259.9	318.8
rec_s2_F_P37_oO77	P37	F	Spanish	s2	toma	closed	89	1.9481	649	2.8120	1187	3.0745	2379	3.3764	0.2626	0.3019	0.8639	G2	346.1	203.9
rec_s2_F_P37_oO78	P37	F	Spanish	s2	sola	closed	180	2.2556	583	2.7655	1274	3.1050	2528	3.4028	0.3396	0.2977	0.5099	G2	241.8	261.9
rec_s2_F_P37_oO82	P37	F	Spanish	s2	destroza	closed	192	2.2822	573	2.7583	1472	3.1680	1932	3.2860	0.4097	0.1180	0.4761	G2	227.9	323.4
rec_s2_F_P37_oO83	P37	F	Spanish	s2	nota	closed	168	2.2249	675	2.8291	1322	3.1211	2209	3.3443	0.2920	0.2232	0.6042	G2	293.8	233.2
rec_s2_F_P37_oO86	P37	F	Spanish	s2	sopa	closed	179	2.2532	577	2.7613	1208	3.0821	2375	3.3757	0.3208	0.2936	0.5080	G2	239.6	244.5
rec_s2_F_P37_oO89	P37	F	Spanish	s2	copa	closed	176	2.2449	546	2.7373	1011	3.0048	2069	3.3158	0.2674	0.3110	0.4925	G2	226.5	194.5
rec_s2_F_P37_oO9	P37	F	Spanish	s2	pelota	closed	162	2.2084	557	2.7462	1449	3.1610	2403	3.3808	0.4147	0.2198	0.5378	G2	242.7	325.0
rec_s2_F_P37_oO93	P37	F	Spanish	s2	botas	closed	168	2.2257	553	2.7426	1059	3.0247	2227	3.3476	0.2821	0.3229	0.5169	G2	236.1	207.7
rec_s2_F_P37_oO96	P37	F	Spanish	s2	coma	closed	86	1.9365	765	2.8835	1049	3.0207	1428	3.1549	0.1372	0.1342	0.9470	G2	399.5	107.5
rec_s2_F_P37_oO99	P37	F	Spanish	s2	sopa	closed	180	2.2555	568	2.7546	1265	3.1019	2377	3.3761	0.3474	0.2741	0.4991	G2	234.4	266.5
rec_s2_F_P38_oO105	P38	F	Spanish	s2	toma	closed	145	2.1618	596	2.7752	1283	3.1082	2784	3.4446	0.3330	0.3364	0.6135	G1	275.1	258.3
rec_s2_F_P38_oO106	P38	F	Spanish	s2	coma	closed	144	2.1584	577	2.7612	1032	3.0137	2783	3.4444	0.2525	0.4307	0.6029	G1	266.7	186.5
rec_s2_F_P38_oO109	P38	F	Spanish	s2	botas	closed	147	2.1661	491	2.6914	1068	3.0285	2793	3.4461	0.3371	0.4176	0.5253	G1	220.6	242.6
rec_s2_F_P38_oO116	P38	F	Spanish	s2	destroza	closed	150	2.1763	597	2.7763	1490	3.1730	2717	3.4340	0.3968	0.2610	0.6000	G1	271.6	316.7
rec_s2_F_P38_oO117	P38	F	Spanish	s2	toma	closed	149	2.1735	574	2.7587	1320	3.1207	2810	3.4487	0.3620	0.3280	0.5852	G1	261.2	280.0
rec_s2_F_P38_oO123	P38	F	Spanish	s2	cosa	closed	153	2.1834	564	2.7515	1189	3.0752	2458	3.3906	0.3238	0.3154	0.5681	G1	253.2	244.9
rec_s2_F_P38_oO129	P38	F	Spanish	s2	toma	closed	138	2.1410	571	2.7564	1189	3.0752	3072	3.4874	0.3188	0.4122	0.6154	G1	268.5	241.5
rec_s2_F_P38_oO134	P38	F	Spanish	s2	fobia	closed	139	2.1435	528	2.7222	996	2.9984	2844	3.4540	0.2762	0.4555	0.5787	G1	246.2	198.3
rec_s2_F_P38_oO135	P38	F	Spanish	s2	botas	closed	142	2.1514	520	2.7164	1095	3.0393	2865	3.4571	0.3229	0.4178	0.5649	G1	239.7	236.5
rec_s2_F_P38_oO140	P38	F	Spanish	s2	nota	closed	138	2.1386	566	2.7526	1382	3.1405	2367	3.3742	0.3879	0.2337	0.6140	G1	266.0	301.8
rec_s2_F_P38_oO141	P38	F	Spanish	s2	sola	closed	149	2.1726	571	2.7569	1176	3.0705	2857	3.4559	0.3136	0.3854	0.5842	G1	259.8	237.4
rec_s2_F_P38_oO17	P38	F	Spanish	s2	pomo	closed	138	2.1407	505	2.7034	864	2.9363	2346	3.3704	0.2329	0.4341	0.5627	G1	235.1	161.1
rec_s2_F_P38_oO20	P38	F	Spanish	s2	sopa	closed	142	2.1519	549	2.7392	1119	3.0488	2514	3.4004	0.3096	0.3516	0.5873	G1	254.4	229.8
rec_s2_F_P38_oO23	P38	F	Spanish	s2	pelota	closed	138	2.1407	567	2.7535	1426	3.1541	2698	3.4311	0.4006	0.2770	0.6128	G1	266.5	313.7
rec_s2_F_P38_oO24	P38	F	Spanish	s2	copa	closed	132	2.1198	509	2.7063	1006	3.0026	2657	3.4245	0.2963	0.4218	0.5865	G1	242.0	211.6
rec_s2_F_P38_oO25	P38	F	Spanish	s2	pelota	closed	139	2.1429	557	2.7456	1528	3.1841	2706	3.4324	0.4385	0.2483	0.6026	G1	260.8	346.4
rec_s2_F_P38_oO30	P38	F	Spanish	s2	botas	closed	141	2.1481	520	2.7159	1047	3.0200	2585	3.4125	0.3042	0.3924	0.5678	G1	240.5	220.3
rec_s2_F_P38_oO34	P38	F	Spanish	s2	coma	closed	144	2.1569	605	2.7821	993	2.9971	2846	3.4542	0.2151	0.4571	0.6252	G1	280.2	159.3
rec_s2_F_P38_oO35	P38	F	Spanish	s2	capota	closed	141	2.1507	560	2.7486	1094	3.0389	2814	3.4494	0.2903	0.4105	0.5978	G1	260.7	216.0
rec_s2_F_P38_oO37	P38	F	Spanish	s2	nota	closed	137	2.1366	653	2.8147	1362	3.1340	2782	3.4444	0.3193	0.3103	0.6782	G1	308.1	254.8
rec_s2_F_P38_oO39	P38	F	Spanish	s2	fobia	closed	142	2.1514	547	2.7380	990	2.9955	2678	3.4278	0.2575	0.4323	0.5866	G1	253.4	186.6
rec_s2_F_P38_oO40	P38	F	Spanish	s2	destroza	closed	148	2.1712	547	2.7379	1525	3.1832	2710	3.4330	0.4453	0.2499	0.5667	G1	248.7	350.6
rec_s2_F_P38_oO48	P38	F	Spanish	s2	fobia	closed	143	2.1559	517	2.7132	983	2.9927	2844	3.4540	0.2795	0.4612	0.5574	G1	237.4	199.3
rec_s2_F_P38_oO49	P38	F	Spanish	s2	toma	closed	145	2.1618	546	2.7371	1214	3.0843	2879	3.4593	0.3472	0.3750	0.5753	G1	250.5	261.8
rec_s2_F_P38_oO5	P38	F	Spanish	s2	destroza	closed	151	2.1796	624	2.7949	1479	3.1701	2692	3.4301	0.3752	0.2600	0.6153	G1	283.6	300.9
rec_s2_F_P38_oO50	P38	F	Spanish	s2	pomo	closed	140	2.1477	531	2.7248	925	2.9662	3008	3.4783	0.2414	0.5121	0.5772	G1	246.9	170.9
rec_s2_F_P38_oO58	P38	F	Spanish	s2	copa	closed	133	2.1242	510	2.7074	950	2.9779	2887	3.4605	0.2705	0.4826	0.5832	G1	241.7	191.0
rec_s2_F_P38_oO63	P38	F	Spanish	s2	pomo	closed	141	2.1481	557	2.7460	1044	3.0187	2327	3.3667	0.2727	0.3480	0.5979	G1	259.2	200.5
rec_s2_F_P38_oO65	P38	F	Spanish	s2	capota	closed	79	1.8968	512	2.7092	1008	3.0035	2872	3.4581	0.2943	0.4547	0.8124	G1	288.1	210.8
rec_s2_F_P38_oO67	P38	F	Spanish	s2	coma	closed	150	2.1764	585	2.7672	1008	3.0034	2844	3.4539	0.2362	0.4505	0.5908	G1	265.8	174.2
rec_s2_F_P38_oO74	P38	F	Spanish	s2	sopa	closed	136	2.1329	525	2.7204	1126	3.0516	2748	3.4390	0.3312	0.3875	0.5875	G1	247.1	244.2
rec_s2_F_P38_oO76	P38	F	Spanish	s2	cosa	closed	139	2.1445	564	2.7516	1148	3.0601	2592	3.4136	0.3085	0.3536	0.6070	G1	264.3	231.8
rec_s2_F_P38_oO82	P38	F	Spanish	s2	sopa	closed	146	2.1632	536	2.7295	1249	3.0965	2762	3.4412	0.3670	0.3447	0.5664	G1	244.7	277.6
rec_s2_F_P38_oO84	P38	F	Spanish	s2	sola	closed	147	2.1670	603	2.7805	1316	3.1191	2916	3.4648	0.3386	0.3457	0.6135	G1	276.8	264.8
rec_s2_F_P38_oO85	P38	F	Spanish	s2	pelota	closed	141	2.1477	549	2.7396	1383	3.1409	2785	3.4448	0.4013	0.3039	0.5919	G1	255.2	310.6
rec_s2_F_P38_oO88	P38	F	Spanish	s2	nota	closed	139	2.1436	689	2.8383	1496	3.1748	2811	3.4488	0.3364	0.2741	0.6947	G1	322.8	275.9
rec_s2_F_P38_oO92	P38	F	Spanish	s2	capota	closed	138	2.1399	532	2.7262	1120	3.0492	2750	3.4394	0.3230	0.3902	0.5863	G1	249.0	238.7
rec_s2_F_P43_oO101	P43	F	Spanish	s2	coma	closed	96	1.9815	560	2.7479	887	2.9482	2093	3.3207	0.2003	0.3726	0.7664	G3	297.7	142.0
rec_s2_F_P43_oO102	P43	F	Spanish	s2	nota	closed	194	2.2877	535	2.7281	1346	3.1291	2320	3.3654	0.4010	0.2363	0.4404	G3	207.5	307.0
rec_s2_F_P43_oO104	P43	F	Spanish	s2	fobia	closed	190	2.2794	547	2.7379	1156	3.0628	3091	3.4900	0.3249	0.4272	0.4585	G3	216.5	242.9
rec_s2_F_P43_oO105	P43	F	Spanish	s2	pomo	closed	183	2.2633	542	2.7340	958	2.9812	1977	3.2961	0.2472	0.3149	0.4707	G3	219.2	177.5
rec_s2_F_P43_oO107	P43	F	Spanish	s2	fobia	closed	192	2.2831	558	2.7469	1116	3.0476	3012	3.4789	0.3007	0.4313	0.4638	G3	220.5	224.3
rec_s2_F_P43_oO112	P43	F	Spanish	s2	sola	closed	195	2.2898	559	2.7474	1349	3.1301	2788	3.4453	0.3827	0.3152	0.4576	G3	218.8	295.8
rec_s2_F_P43_oO114	P43	F	Spanish	s2	sopa	closed	192	2.2832	556	2.7452	1242	3.0942	3050	3.4843	0.3490	0.3901	0.4620	G3	219.5	265.4
rec_s2_F_P43_oO12	P43	F	Spanish	s2	pomo	closed	194	2.2883	573	2.7582	1022	3.0094	3017	3.4796	0.2512	0.4703	0.4699	G3	226.4	185.0
rec_s2_F_P43_oO128	P43	F	Spanish	s2	sopa	closed	202	2.3061	572	2.7578	1219	3.0861	3034	3.4820	0.3283	0.3959	0.4517	G3	220.1	250.4
rec_s2_F_P43_oO131	P43	F	Spanish	s2	copa	closed	193	2.2867	549	2.7398	906	2.9569	3011	3.4787	0.2171	0.5217	0.4532	G3	215.3	154.7
rec_s2_F_P43_oO132	P43	F	Spanish	s2	pelota	closed	183	2.2626	552	2.7423	1423	3.1532	3004	3.4777	0.4109	0.3245	0.4797	G3	224.3	320.3
rec_s2_F_P43_oO138	P43	F	Spanish	s2	coma	closed	190	2.2792	536	2.7289	884	2.9465	1996	3.3001	0.2176	0.3536	0.4497	G3	211.0	152.9
rec_s2_F_P43_oO14	P43	F	Spanish	s2	capota	closed	192	2.2839	560	2.7484	1174	3.0697	3165	3.5004	0.3213	0.4307	0.4646	G3	221.5	242.2
rec_s2_F_P43_oO148	P43	F	Spanish	s2	toma	closed	195	2.2895	536	2.7289	1164	3.0661	1596	3.2030	0.3372	0.1369	0.4394	G3	207.3	251.0
rec_s2_F_P43_oO19	P43	F	Spanish	s2	destroza	closed	210	2.3222	623	2.7942	1360	3.1335	2743	3.4382	0.3393	0.3047	0.4720	G3	238.7	268.1
rec_s2_F_P43_oO25	P43	F	Spanish	s2	cosa	closed	201	2.3022	562	2.7499	1015	3.0064	2787	3.4452	0.2566	0.4388	0.4477	G3	215.9	187.9
rec_s2_F_P43_oO33	P43	F	Spanish	s2	capota	closed	194	2.2868	565	2.7524	1043	3.0182	3256	3.5127	0.2659	0.4944	0.4656	G3	222.5	196.2
rec_s2_F_P43_oO35	P43	F	Spanish	s2	pomo	closed	199	2.2989	581	2.7638	953	2.9793	3023	3.4804	0.2155	0.5011	0.4649	G3	226.7	156.4
rec_s2_F_P43_oO36	P43	F	Spanish	s2	copa	closed	199	2.2994	565	2.7517	927	2.9673	2919	3.4652	0.2156	0.4979	0.4523	G3	218.8	154.6
rec_s2_F_P43_oO37	P43	F	Spanish	s2	pelota	closed	187	2.2709	552	2.7417	1464	3.1655	3086	3.4893	0.4238	0.3238	0.4707	G3	221.3	331.6
rec_s2_F_P43_oO39	P43	F	Spanish	s2	coma	closed	193	2.2866	566	2.7526	992	2.9966	2834	3.4524	0.2440	0.4557	0.4660	G3	223.7	177.8
rec_s2_F_P43_oO42	P43	F	Spanish	s2	toma	closed	204	2.3088	591	2.7718	1183	3.0731	2450	3.3892	0.3013	0.3161	0.4630	G3	227.8	229.9
rec_s2_F_P43_oO43	P43	F	Spanish	s2	sola	closed	194	2.2889	569	2.7554	1306	3.1159	2916	3.4647	0.3605	0.3489	0.4665	G3	224.5	278.3
rec_s2_F_P43_oO44	P43	F	Spanish	s2	sopa	closed	205	2.3122	566	2.7525	1237	3.0923	2865	3.4571	0.3398	0.3648	0.4403	G3	214.9	258.9
rec_s2_F_P43_oO55	P43	F	Spanish	s2	toma	closed	201	2.3036	569	2.7551	1168	3.0676	2412	3.3824	0.3126	0.3148	0.4514	G3	219.3	235.8
rec_s2_F_P43_oO58	P43	F	Spanish	s2	cosa	closed	189	2.2764	543	2.7348	1003	3.0015	2943	3.4687	0.2667	0.4672	0.4583	G3	215.3	193.2
rec_s2_F_P43_oO62	P43	F	Spanish	s2	botas	closed	193	2.2864	564	2.7510	1232	3.0906	3143	3.4974	0.3397	0.4068	0.4645	G3	222.8	258.4
rec_s2_F_P43_oO67	P43	F	Spanish	s2	botas	closed	194	2.2874	563	2.7504	1180	3.0721	2988	3.4753	0.3217	0.4033	0.4629	G3	221.5	242.6
rec_s2_F_P43_oO7	P43	F	Spanish	s2	nota	closed	192	2.2833	578	2.7618	1351	3.1307	1918	3.2828	0.3689	0.1521	0.4785	G3	230.4	287.1
rec_s2_F_P43_oO71	P43	F	Spanish	s2	sola	closed	202	2.3057	595	2.7742	1209	3.0826	2791	3.4458	0.3084	0.3632	0.4684	G3	231.2	236.1
rec_s2_F_P43_oO74	P43	F	Spanish	s2	capota	closed	191	2.2806	556	2.7447	1146	3.0590	3374	3.5281	0.3143	0.4691	0.4642	G3	220.3	235.1
rec_s2_F_P43_oO75	P43	F	Spanish	s2	botas	closed	201	2.3023	570	2.7558	1195	3.0773	3029	3.4814	0.3215	0.4040	0.4536	G3	219.8	243.9
rec_s2_F_P43_oO80	P43	F	Spanish	s2	cosa	closed	190	2.2778	556	2.7449	1180	3.0719	2934	3.4674	0.3270	0.3955	0.4671	G3	221.0	246.1
rec_s2_F_P43_oO86	P43	F	Spanish	s2	destroza	closed	202	2.3044	597	2.7762	1398	3.1456	2663	3.4254	0.3695	0.2798	0.4718	G3	232.2	291.3
rec_s2_F_P43_oO88	P43	F	Spanish	s2	destroza	closed	217	2.3357	620	2.7924	1479	3.1699	2696	3.4307	0.3775	0.2608	0.4567	G3	232.2	302.8
rec_s2_F_P43_oO91	P43	F	Spanish	s2	copa	closed	186	2.2689	544	2.7359	949	2.9772	3105	3.4920	0.2413	0.5148	0.4670	G3	218.0	173.2
rec_s2_F_P43_oO92	P43	F	Spanish	s2	pelota	closed	189	2.2775	553	2.7430	1384	3.1412	3104	3.4919	0.3982	0.3507	0.4655	G3	220.3	308.9
rec_s2_F_P43_oO97	P43	F	Spanish	s2	fobia	closed	200	2.3000	549	2.7397	981	2.9915	3113	3.4932	0.2518	0.5017	0.4397	G3	210.1	182.3
rec_s2_F_P43_oO99	P43	F	Spanish	s2	nota	closed	202	2.3055	568	2.7544	1236	3.0921	2136	3.3295	0.3377	0.2374	0.4488	G3	218.1	257.6
rec_s2_F_P49_oO102	P49	F	Spanish	s2	coma	closed	175	2.2428	523	2.7184	883	2.9459	2987	3.4753	0.2275	0.5295	0.4756	G2	215.6	159.1
rec_s2_F_P49_oO105	P49	F	Spanish	s2	cosa	closed	170	2.2305	522	2.7173	1088	3.0367	2716	3.4340	0.3194	0.3973	0.4868	G2	218.9	233.2
rec_s2_F_P49_oO106	P49	F	Spanish	s2	botas	closed	171	2.2337	496	2.6952	1023	3.0099	2996	3.4766	0.3148	0.4667	0.4614	G2	204.6	224.4
rec_s2_F_P49_oO112	P49	F	Spanish	s2	cosa	closed	174	2.2411	513	2.7103	1046	3.0194	2759	3.4408	0.3091	0.4214	0.4693	G2	211.2	223.5
rec_s2_F_P49_oO113	P49	F	Spanish	s2	toma	closed	175	2.2437	544	2.7357	1032	3.0139	2989	3.4756	0.2782	0.4617	0.4919	G2	226.3	202.9
rec_s2_F_P49_oO12	P49	F	Spanish	s2	fobia	closed	166	2.2193	480	2.6810	1008	3.0034	3030	3.4815	0.3225	0.4781	0.4617	G2	200.0	227.6
rec_s2_F_P49_oO13	P49	F	Spanish	s2	copa	closed	166	2.2202	459	2.6614	878	2.9437	2799	3.4471	0.2823	0.5034	0.4413	G2	188.7	191.0
rec_s2_F_P49_oO130	P49	F	Spanish	s2	nota	closed	172	2.2360	712	2.8526	1293	3.1115	3291	3.5173	0.2590	0.4058	0.6166	G2	307.1	208.3
rec_s2_F_P49_oO136	P49	F	Spanish	s2	copa	closed	84	1.9235	461	2.6634	840	2.9244	2567	3.4094	0.2609	0.4850	0.7399	G2	256.7	175.1
rec_s2_F_P49_oO142	P49	F	Spanish	s2	coma	closed	175	2.2433	556	2.7453	830	2.9189	2294	3.3606	0.1736	0.4416	0.5021	G2	232.3	121.7
rec_s2_F_P49_oO143	P49	F	Spanish	s2	capota	closed	171	2.2328	507	2.7052	1044	3.0189	2990	3.4756	0.3137	0.4568	0.4724	G2	210.4	225.9
rec_s2_F_P49_oO144	P49	F	Spanish	s2	fobia	closed	174	2.2402	501	2.7001	993	2.9969	3110	3.4927	0.2968	0.4958	0.4599	G2	205.0	211.2
rec_s2_F_P49_oO150	P49	F	Spanish	s2	capota	closed	175	2.2430	530	2.7239	1119	3.0487	2977	3.4738	0.3248	0.4250	0.4809	G2	219.2	239.4
rec_s2_F_P49_oO151	P49	F	Spanish	s2	nota	closed	161	2.2079	612	2.7869	1154	3.0622	2778	3.4437	0.2753	0.3816	0.5790	G2	270.2	210.6
rec_s2_F_P49_oO17	P49	F	Spanish	s2	pomo	closed	159	2.2024	509	2.7070	919	2.9632	3108	3.4924	0.2562	0.5292	0.5047	G2	220.7	180.0
rec_s2_F_P49_oO22	P49	F	Spanish	s2	coma	closed	165	2.2174	505	2.7032	863	2.9362	2304	3.3626	0.2330	0.4263	0.4859	G2	214.0	160.7
rec_s2_F_P49_oO24	P49	F	Spanish	s2	destroza	closed	177	2.2475	521	2.7165	1235	3.0918	2666	3.4258	0.3753	0.3340	0.4690	G2	213.1	281.0
rec_s2_F_P49_oO29	P49	F	Spanish	s2	destroza	closed	165	2.2170	604	2.7813	1314	3.1184	2882	3.4597	0.3372	0.3413	0.5643	G2	263.3	263.7
rec_s2_F_P49_oO33	P49	F	Spanish	s2	cosa	closed	83	1.9167	487	2.6873	970	2.9866	2264	3.3549	0.2993	0.3683	0.7706	G2	271.5	210.3
rec_s2_F_P49_oO40	P49	F	Spanish	s2	sola	closed	167	2.2234	499	2.6984	1297	3.1128	2464	3.3916	0.4145	0.2788	0.4750	G2	209.3	311.1
rec_s2_F_P49_oO45	P49	F	Spanish	s2	sopa	closed	167	2.2216	481	2.6822	1093	3.0385	3112	3.4930	0.3563	0.4545	0.4606	G2	199.8	256.3
rec_s2_F_P49_oO55	P49	F	Spanish	s2	toma	closed	164	2.2152	537	2.7299	1063	3.0264	3302	3.5188	0.2965	0.4923	0.5147	G2	231.2	217.1
rec_s2_F_P49_oO56	P49	F	Spanish	s2	pomo	closed	83	1.9165	465	2.6673	934	2.9703	3063	3.4862	0.3030	0.5159	0.7508	G2	259.7	208.9
rec_s2_F_P49_oO57	P49	F	Spanish	s2	copa	closed	167	2.2225	470	2.6718	942	2.9740	2699	3.4313	0.3021	0.4573	0.4494	G2	193.9	209.2
rec_s2_F_P49_oO58	P49	F	Spanish	s2	fobia	closed	165	2.2174	474	2.6757	980	2.9911	3021	3.4801	0.3154	0.4891	0.4583	G2	197.6	220.9
rec_s2_F_P49_oO6	P49	F	Spanish	s2	pelota	closed	156	2.1927	607	2.7831	1376	3.1387	3041	3.4830	0.3555	0.3444	0.5905	G2	271.7	280.3
rec_s2_F_P49_oO65	P49	F	Spanish	s2	pelota	closed	159	2.2003	618	2.7909	1520	3.1818	3084	3.4891	0.3909	0.3074	0.5906	G2	274.6	314.7
rec_s2_F_P49_oO66	P49	F	Spanish	s2	sopa	closed	166	2.2198	450	2.6532	992	2.9967	3160	3.4996	0.3435	0.5029	0.4335	G2	183.7	238.2
rec_s2_F_P49_oO68	P49	F	Spanish	s2	sola	closed	170	2.2298	523	2.7188	1151	3.0609	2620	3.4183	0.3421	0.3574	0.4890	G2	219.4	253.4
rec_s2_F_P49_oO70	P49	F	Spanish	s2	sopa	closed	167	2.2222	466	2.6687	1004	3.0019	3162	3.5000	0.3332	0.4981	0.4465	G2	191.7	233.7
rec_s2_F_P49_oO72	P49	F	Spanish	s2	capota	closed	81	1.9098	528	2.7229	1108	3.0444	3183	3.5029	0.3214	0.4585	0.8131	G2	294.6	236.8
rec_s2_F_P49_oO75	P49	F	Spanish	s2	destroza	closed	177	2.2487	581	2.7640	1318	3.1198	2984	3.4748	0.3558	0.3550	0.5153	G2	243.1	276.0
rec_s2_F_P49_oO76	P49	F	Spanish	s2	sola	closed	168	2.2242	480	2.6810	1098	3.0406	2709	3.4328	0.3597	0.3922	0.4568	G2	198.5	258.5
rec_s2_F_P49_oO79	P49	F	Spanish	s2	botas	closed	176	2.2465	505	2.7031	1051	3.0215	2961	3.4715	0.3184	0.4500	0.4566	G2	205.6	229.4
rec_s2_F_P49_oO8	P49	F	Spanish	s2	pelota	closed	158	2.1973	579	2.7624	1388	3.1423	2855	3.4556	0.3799	0.3133	0.5651	G2	256.7	297.2
rec_s2_F_P49_oO83	P49	F	Spanish	s2	pomo	closed	174	2.2396	545	2.7366	987	2.9943	3321	3.5213	0.2577	0.5269	0.4970	G2	227.5	186.5
rec_s2_F_P49_oO90	P49	F	Spanish	s2	nota	closed	163	2.2122	666	2.8236	1284	3.1087	3070	3.4871	0.2851	0.3785	0.6114	G2	293.6	226.0
rec_s2_F_P49_oO95	P49	F	Spanish	s2	toma	closed	176	2.2466	532	2.7263	1095	3.0396	2827	3.4514	0.3133	0.4118	0.4796	G2	219.5	230.4
rec_s2_F_P49_oO96	P49	F	Spanish	s2	botas	closed	174	2.2416	523	2.7185	1125	3.0510	2888	3.4607	0.3325	0.4097	0.4769	G2	216.4	244.9
rec_s2_F_P50_oO10	P50	F	Spanish	s2	botas	closed	178	2.2505	526	2.7213	1096	3.0399	2667	3.4259	0.3186	0.3861	0.4708	G3	214.9	233.8
rec_s2_F_P50_oO100	P50	F	Spanish	s2	pelota	closed	190	2.2785	575	2.7596	1420	3.1524	2803	3.4476	0.3928	0.2952	0.4811	G3	230.4	308.1
